Time,open,high,low,close,tick_volume,spread,real_volume,EMA_50_M5,RSI_M5,MACD_M5,MACD_signal_M5,MACD_histogram_M5,Bollinger_upper_M5,Bollinger_lower_M5,target
2024-11-06 00:40:00,1.09267,1.09267,1.09255,1.09267,12,18,0,0.999846890803461,0.0,0.6155854837928473,0.6155854837928473,0.6155854837928473,0.9997210621284466,0.9997210621284466,0
2024-11-27 12:30:00,1.05191,1.05218,1.05169,1.05213,204,4,0,0.19182363665811053,0.0,0.691331554455741,0.691331554455741,0.691331554455741,0.9618047801309944,0.9618047801309944,1
2024-11-11 05:50:00,1.07172,1.07175,1.07151,1.07153,89,4,0,0.6009495225629031,0.0,0.5975806829621392,0.5975806829621392,0.5975806829621392,0.980637718887395,0.980637718887395,0
2024-11-25 14:45:00,1.04827,1.04907,1.04826,1.04869,192,4,0,0.13830016905178155,0.0,0.6123060195093217,0.6123060195093217,0.6123060195093217,0.9584750168921388,0.9584750168921388,1
2024-10-31 15:55:00,1.08607,1.08617,1.08559,1.08593,328,4,0,0.8933947861436984,0.0,0.6053231371100541,0.6053231371100541,0.6053231371100541,0.9941402545703523,0.9941402545703523,1
2024-11-04 18:00:00,1.0899,1.09009,1.08948,1.08951,198,4,0,0.953308905198682,0.0,0.5875994116277705,0.5875994116277705,0.5875994116277705,0.997082312830093,0.997082312830093,0
2024-11-13 08:20:00,1.06086,1.06118,1.06078,1.06112,156,4,0,0.40186707253787546,0.0,0.5610888097589316,0.5610888097589316,0.5610888097589316,0.9707565306545761,0.9707565306545761,0
2024-11-06 02:10:00,1.09205,1.09206,1.08829,1.08945,387,3,0,0.9955414082844491,0.0,0.5625484406037268,0.5625484406037268,0.5625484406037268,0.9980669785117461,0.9980669785117461,0
2024-11-25 22:25:00,1.05024,1.0503,1.05009,1.05029,76,4,0,0.1756013085162742,0.0,0.6686634863280304,0.6686634863280304,0.6686634863280304,0.9610994110660943,0.9610994110660943,0
2024-10-31 06:55:00,1.08488,1.08491,1.08477,1.08477,66,4,0,0.8537690047637341,0.0,0.6013667505202145,0.6013667505202145,0.6013667505202145,0.9925314125673264,0.9925314125673264,1
2024-11-06 18:00:00,1.07379,1.0745,1.07372,1.07403,320,4,0,0.6020649021910565,0.0,0.768874623214112,0.768874623214112,0.768874623214112,0.9790008044903565,0.9790008044903565,0
2024-11-18 17:05:00,1.05708,1.05731,1.0569,1.05692,225,4,0,0.28718647410781983,0.0,0.7321006232113918,0.7321006232113918,0.7321006232113918,0.9660805384456443,0.9660805384456443,1
2024-11-15 18:20:00,1.0543,1.05495,1.05419,1.0549,233,4,0,0.26915076559170004,0.0,0.5734554478001544,0.5734554478001544,0.5734554478001544,0.9631090233513785,0.9631090233513785,0
2024-11-12 09:35:00,1.06272,1.06278,1.06216,1.06271,220,4,0,0.4431322617710549,0.0,0.5488267313220991,0.5488267313220991,0.5488267313220991,0.9725152822652413,0.9725152822652413,1
2024-11-11 21:30:00,1.06525,1.06531,1.06518,1.0653,57,4,0,0.4680810322811162,0.0,0.6379728121779326,0.6379728121779326,0.6379728121779326,0.974325896838108,0.974325896838108,0
2024-11-01 01:35:00,1.08845,1.08849,1.08843,1.08848,41,4,0,0.9127169712366161,0.0,0.6379574321289428,0.6379574321289428,0.6379574321289428,0.9958845968906576,0.9958845968906576,0
2024-11-26 07:45:00,1.04774,1.04778,1.04741,1.04754,100,4,0,0.12574936171210993,0.0,0.6492782024513056,0.6492782024513056,0.6492782024513056,0.9585629177469467,0.9585629177469467,1
2024-11-04 03:55:00,1.08898,1.08898,1.08873,1.08882,102,4,0,0.8979393029230174,0.0,0.7229855867001596,0.7229855867001596,0.7229855867001596,0.9945450579346439,0.9945450579346439,1
2024-11-06 15:55:00,1.0716,1.07187,1.07096,1.07098,320,4,0,0.5964643122345095,0.0,0.5770289815187699,0.5770289815187699,0.5770289815187699,0.9776753632792378,0.9776753632792378,1
2024-11-05 02:25:00,1.08746,1.08747,1.08742,1.08746,41,4,0,0.9052491552376836,0.0,0.5979618486079631,0.5979618486079631,0.5979618486079631,0.9949612458955673,0.9949612458955673,1
2024-11-14 11:50:00,1.05241,1.05247,1.05177,1.05209,222,4,0,0.2538201916634151,0.0,0.4603142592656282,0.4603142592656282,0.4603142592656282,0.9622663506726986,0.9622663506726986,0
2024-11-05 12:10:00,1.08929,1.08937,1.08915,1.0893,105,4,0,0.9272923997447506,0.0,0.6444715613001718,0.6444715613001718,0.6444715613001718,0.9965618978427084,0.9965618978427084,0
2024-11-19 03:10:00,1.05913,1.05957,1.05913,1.05956,178,4,0,0.35633740482787246,0.0,0.5948254265353438,0.5948254265353438,0.5948254265353438,0.9689153868705142,0.9689153868705142,0
